"query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","term_name","effective_domain_size","source_order","parents"
"query_1","TRUE","0.00487280448910049","60","3564","32","0.00897867564534231","0.533333333333333","GO:0048024","GO:BP","regulation of mRNA splicing, via spliceosome","11884","11631","c(""GO:0000398"", ""GO:0043484"", ""GO:0050684"")"
"query_1","TRUE","0.00491024466117763","80","3564","40","0.0112233445566779","0.5","GO:0045931","GO:BP","positive regulation of mitotic cell cycle","11884","10947","c(""GO:0000278"", ""GO:0007346"", ""GO:0045787"")"
"query_1","TRUE","0.0049555803906185","576","3564","213","0.0597643097643098","0.369791666666667","GO:0010629","GO:BP","negative regulation of gene expression","11884","4088","c(""GO:0010467"", ""GO:0010468"", ""GO:0010558"")"
"query_1","TRUE","0.0049555803906185","75","3564","38","0.010662177328844","0.506666666666667","GO:0050684","GO:BP","regulation of mRNA processing","11884","12356","c(""GO:0006397"", ""GO:1903311"")"
"query_1","TRUE","0.0049555803906185","75","3564","38","0.010662177328844","0.506666666666667","GO:0006275","GO:BP","regulation of DNA replication","11884","1983","c(""GO:0006260"", ""GO:0051052"")"
"query_1","TRUE","0.00518662513251148","10","3564","9","0.00252525252525253","0.9","GO:0006271","GO:BP","DNA strand elongation involved in DNA replication","11884","1979","c(""GO:0006261"", ""GO:0022616"")"
"query_1","TRUE","0.00518662513251148","10","3564","9","0.00252525252525253","0.9","GO:0000727","GO:BP","double-strand break repair via break-induced replication","11884","202","GO:0000724"
"query_1","TRUE","0.00570250958665075","30","3564","19","0.005331088664422","0.633333333333333","GO:0022616","GO:BP","DNA strand elongation","11884","6188","GO:0006259"
"query_1","TRUE","0.00570250958665075","96","3564","46","0.0129068462401796","0.479166666666667","GO:0140053","GO:BP","mitochondrial gene expression","11884","18383","GO:0010467"
"query_1","TRUE","0.00570250958665075","39","3564","23","0.00645342312008979","0.58974358974359","GO:0031297","GO:BP","replication fork processing","11884","6666","GO:0045005"
"query_1","TRUE","0.00574623067027581","428","3564","163","0.0457351290684624","0.380841121495327","GO:0019953","GO:BP","sexual reproduction","11884","5665","GO:0022414"
"query_1","TRUE","0.0060855329399756","169","3564","73","0.0204826038159371","0.431952662721893","GO:0006402","GO:BP","mRNA catabolic process","11884","2055","c(""GO:0006401"", ""GO:0010629"", ""GO:0016071"")"
"query_1","TRUE","0.00627873438004994","86","3564","42","0.0117845117845118","0.488372093023256","GO:1902806","GO:BP","regulation of cell cycle G1/S phase transition","11884","20976","c(""GO:0044843"", ""GO:1901987"")"
"query_1","TRUE","0.00627873438004994","86","3564","42","0.0117845117845118","0.488372093023256","GO:0031570","GO:BP","DNA integrity checkpoint signaling","11884","6761","GO:0000075"
"query_1","TRUE","0.00631757093389927","28","3564","18","0.00505050505050505","0.642857142857143","GO:0009156","GO:BP","ribonucleoside monophosphate biosynthetic process","11884","3173","GO:0009124"
"query_1","TRUE","0.00650906849929913","37","3564","22","0.00617283950617284","0.594594594594595","GO:0007062","GO:BP","sister chromatid cohesion","11884","2527","c(""GO:0022402"", ""GO:0051276"")"
"query_1","TRUE","0.00665743889715806","94","3564","45","0.0126262626262626","0.478723404255319","GO:0000956","GO:BP","nuclear-transcribed mRNA catabolic process","11884","252","GO:0006402"
"query_1","TRUE","0.0069595238357274","26","3564","17","0.0047699214365881","0.653846153846154","GO:0032210","GO:BP","regulation of telomere maintenance via telomerase","11884","6917","c(""GO:0007004"", ""GO:1904356"", ""GO:2000278"")"
"query_1","TRUE","0.0069595238357274","26","3564","17","0.0047699214365881","0.653846153846154","GO:0009126","GO:BP","purine nucleoside monophosphate metabolic process","11884","3143","GO:0009123"
"query_1","TRUE","0.00717824507674846","195","3564","82","0.0230078563411897","0.420512820512821","GO:0019693","GO:BP","ribose phosphate metabolic process","11884","5607","c(""GO:0006796"", ""GO:0019637"", ""GO:1901135"")"
"query_1","TRUE","0.0072594641140274","295","3564","117","0.0328282828282828","0.396610169491525","GO:0080135","GO:BP","regulation of cellular response to stress","11884","16634","c(""GO:0033554"", ""GO:0050794"", ""GO:0080134"")"
"query_1","TRUE","0.00733348422094484","97","3564","46","0.0129068462401796","0.474226804123711","GO:0043484","GO:BP","regulation of RNA splicing","11884","10051","c(""GO:0008380"", ""GO:0010468"", ""GO:0080090"")"
"query_1","TRUE","0.00740820896999216","35","3564","21","0.00589225589225589","0.6","GO:1902808","GO:BP","positive regulation of cell cycle G1/S phase transition","11884","20978","c(""GO:0044843"", ""GO:1901989"", ""GO:1902806"")"
"query_1","TRUE","0.00754021868371166","24","3564","16","0.00448933782267116","0.666666666666667","GO:0009167","GO:BP","purine ribonucleoside monophosphate metabolic process","11884","3181","GO:0009126"
"query_1","TRUE","0.00758873922303745","42","3564","24","0.00673400673400673","0.571428571428571","GO:0016441","GO:BP","post-transcriptional gene silencing","11884","4970","c(""GO:0010608"", ""GO:0010629"")"
"query_1","TRUE","0.00773621513321137","92","3564","44","0.0123456790123457","0.478260869565217","GO:0071897","GO:BP","DNA biosynthetic process","11884","15825","c(""GO:0006259"", ""GO:0141187"")"
"query_1","TRUE","0.0078169341705894","221","3564","91","0.0255331088664422","0.411764705882353","GO:0006163","GO:BP","purine nucleotide metabolic process","11884","1895","c(""GO:0009117"", ""GO:0072521"")"
"query_1","TRUE","0.0078169341705894","2539","3564","834","0.234006734006734","0.328475777865301","GO:0019538","GO:BP","protein metabolic process","11884","5499","c(""GO:0043170"", ""GO:0044238"")"
"query_1","TRUE","0.00791433957173872","69","3564","35","0.00982042648709315","0.507246376811594","GO:0010389","GO:BP","regulation of G2/M transition of mitotic cell cycle","11884","3928","c(""GO:0000086"", ""GO:1901990"", ""GO:1902749"")"
"query_1","TRUE","0.00807480882109649","14","3564","11","0.00308641975308642","0.785714285714286","GO:0051204","GO:BP","protein insertion into mitochondrial membrane","11884","12670","c(""GO:0007006"", ""GO:0051205"", ""GO:0051649"", ""GO:0070585"", ""GO:0072594"")"
"query_1","TRUE","0.00862961422981196","16","3564","12","0.00336700336700337","0.75","GO:0000076","GO:BP","DNA replication checkpoint signaling","11884","26","GO:0031570"
"query_1","TRUE","0.00862961422981196","16","3564","12","0.00336700336700337","0.75","GO:0001832","GO:BP","blastocyst growth","11884","476","c(""GO:0001824"", ""GO:0048589"")"
"query_1","TRUE","0.00868924051311758","18","3564","13","0.00364758698092031","0.722222222222222","GO:1905820","GO:BP","positive regulation of chromosome separation","11884","23106","c(""GO:0051304"", ""GO:0090068"", ""GO:1905818"")"
"query_1","TRUE","0.0093963094874081","177","3564","75","0.021043771043771","0.423728813559322","GO:0009150","GO:BP","purine ribonucleotide metabolic process","11884","3167","c(""GO:0006163"", ""GO:0009259"")"
"query_1","TRUE","0.00958171933634649","31","3564","19","0.005331088664422","0.612903225806452","GO:0070192","GO:BP","chromosome organization involved in meiotic cell cycle","11884","14869","c(""GO:0051276"", ""GO:1903046"")"
"query_1","TRUE","0.00985296907750992","45","3564","25","0.00701459034792368","0.555555555555556","GO:0010833","GO:BP","telomere maintenance via telomere lengthening","11884","4237","GO:0000723"
"query_1","TRUE","0.0109900044312206","29","3564","18","0.00505050505050505","0.620689655172414","GO:0040001","GO:BP","establishment of mitotic spindle localization","11884","9256","c(""GO:0051293"", ""GO:1902850"")"
"query_1","TRUE","0.0112947772792082","1738","3564","582","0.163299663299663","0.334867663981588","GO:0009893","GO:BP","positive regulation of metabolic process","11884","3592","c(""GO:0008152"", ""GO:0019222"", ""GO:0048522"")"
"query_1","TRUE","0.0131548394923679","68","3564","34","0.00953984287317621","0.5","GO:0034502","GO:BP","protein localization to chromosome","11884","8094","GO:0033365"
"query_1","TRUE","0.0136640585219757","9","3564","8","0.00224466891133558","0.888888888888889","GO:0090306","GO:BP","meiotic spindle assembly","11884","16983","c(""GO:0000212"", ""GO:0045132"", ""GO:0051225"")"
"query_1","TRUE","0.0136640585219757","81","3564","39","0.0109427609427609","0.481481481481481","GO:0000086","GO:BP","G2/M transition of mitotic cell cycle","11884","33","c(""GO:0044772"", ""GO:0044839"")"
"query_1","TRUE","0.0140495514746972","25","3564","16","0.00448933782267116","0.64","GO:0000132","GO:BP","establishment of mitotic spindle orientation","11884","49","c(""GO:0040001"", ""GO:0051294"")"
"query_1","TRUE","0.0140495514746972","25","3564","16","0.00448933782267116","0.64","GO:0000470","GO:BP","maturation of LSU-rRNA","11884","158","c(""GO:0006364"", ""GO:0042273"")"
"query_1","TRUE","0.016392739736501","39","3564","22","0.00617283950617284","0.564102564102564","GO:0035194","GO:BP","regulatory ncRNA-mediated post-transcriptional gene silencing","11884","8307","c(""GO:0016441"", ""GO:0031047"")"
"query_1","TRUE","0.0177996732144036","11","3564","9","0.00252525252525253","0.818181818181818","GO:0060213","GO:BP","positive regulation of nuclear-transcribed mRNA poly(A) tail shortening","11884","13456","c(""GO:0000289"", ""GO:0060211"", ""GO:0061014"")"
"query_1","TRUE","0.0177996732144036","11","3564","9","0.00252525252525253","0.818181818181818","GO:0046040","GO:BP","IMP metabolic process","11884","11036","c(""GO:0009150"", ""GO:0009167"")"
"query_1","TRUE","0.0177996732144036","11","3564","9","0.00252525252525253","0.818181818181818","GO:0007100","GO:BP","mitotic centrosome separation","11884","2549","c(""GO:0051299"", ""GO:0140014"", ""GO:1903047"")"
"query_1","TRUE","0.0179257268081045","69","3564","34","0.00953984287317621","0.492753623188406","GO:0032204","GO:BP","regulation of telomere maintenance","11884","6911","c(""GO:0000723"", ""GO:0033044"", ""GO:0051052"")"
"query_1","TRUE","0.018604395968116","90","3564","42","0.0117845117845118","0.466666666666667","GO:2000779","GO:BP","regulation of double-strand break repair","11884","24131","c(""GO:0006282"", ""GO:0006302"")"
"query_1","TRUE","0.0187188710796312","19","3564","13","0.00364758698092031","0.684210526315789","GO:0009127","GO:BP","purine nucleoside monophosphate biosynthetic process","11884","3144","c(""GO:0009124"", ""GO:0009126"")"
"query_1","TRUE","0.0191939365845897","77","3564","37","0.010381593714927","0.480519480519481","GO:0031507","GO:BP","heterochromatin formation","11884","6735","c(""GO:0022607"", ""GO:0045814"", ""GO:0070828"")"
"query_1","TRUE","0.0192962372910645","218","3564","88","0.0246913580246914","0.403669724770642","GO:0010639","GO:BP","negative regulation of organelle organization","11884","4098","c(""GO:0006996"", ""GO:0033043"", ""GO:0051129"")"
"query_1","TRUE","0.0192962372910645","2674","3564","870","0.244107744107744","0.325355272999252","GO:0048519","GO:BP","negative regulation of biological process","11884","11953","c(""GO:0008150"", ""GO:0050789"")"
"query_1","TRUE","0.0194915689416948","13","3564","10","0.00280583613916947","0.769230769230769","GO:0006999","GO:BP","nuclear pore organization","11884","2481","c(""GO:0006997"", ""GO:0043933"")"
"query_1","TRUE","0.0194915689416948","13","3564","10","0.00280583613916947","0.769230769230769","GO:0007076","GO:BP","mitotic chromosome condensation","11884","2532","c(""GO:0000070"", ""GO:0030261"", ""GO:1903047"")"
"query_1","TRUE","0.0194934292811874","17","3564","12","0.00336700336700337","0.705882352941177","GO:0009168","GO:BP","purine ribonucleoside monophosphate biosynthetic process","11884","3182","c(""GO:0009127"", ""GO:0009156"", ""GO:0009167"")"
"query_1","TRUE","0.0199310380518594","15","3564","11","0.00308641975308642","0.733333333333333","GO:0051988","GO:BP","regulation of attachment of spindle microtubules to kinetochore","11884","13108","c(""GO:0008608"", ""GO:0010564"")"
"query_1","TRUE","0.0209191889418171","67","3564","33","0.00925925925925926","0.492537313432836","GO:0006354","GO:BP","DNA-templated transcription elongation","11884","2023","c(""GO:0006351"", ""GO:0032774"")"
"query_1","TRUE","0.0209928571738456","1504","3564","505","0.141694725028058","0.335771276595745","GO:0009056","GO:BP","catabolic process","11884","3092","GO:0008152"
"query_1","TRUE","0.0215147247513158","6","3564","6","0.00168350168350168","1","GO:0006189","GO:BP","'de novo' IMP biosynthetic process","11884","1917","GO:0006188"
"query_1","TRUE","0.0215169763355344","62","3564","31","0.00869809203142537","0.5","GO:0034728","GO:BP","nucleosome organization","11884","8147","c(""GO:0006338"", ""GO:0071824"")"
"query_1","TRUE","0.0215747108034778","47","3564","25","0.00701459034792368","0.531914893617021","GO:0006406","GO:BP","mRNA export from nucleus","11884","2059","c(""GO:0006405"", ""GO:0010467"", ""GO:0051028"")"
"query_1","TRUE","0.0216891915417116","35","3564","20","0.00561167227833894","0.571428571428571","GO:0006284","GO:BP","base-excision repair","11884","1991","GO:0006281"
"query_1","TRUE","0.0216891915417116","1910","3564","632","0.177328843995511","0.330890052356021","GO:0006950","GO:BP","response to stress","11884","2451","GO:0050896"
"query_1","TRUE","0.0216891915417116","35","3564","20","0.00561167227833894","0.571428571428571","GO:0006754","GO:BP","ATP biosynthetic process","11884","2325","c(""GO:0009152"", ""GO:0009206"", ""GO:0046034"")"
"query_1","TRUE","0.0229002381313993","83","3564","39","0.0109427609427609","0.469879518072289","GO:0006413","GO:BP","translational initiation","11884","2063","c(""GO:0006412"", ""GO:0008152"")"
"query_1","TRUE","0.0235932732568401","393","3564","147","0.0412457912457912","0.374045801526718","GO:0010498","GO:BP","proteasomal protein catabolic process","11884","3993","GO:0030163"
"query_1","TRUE","0.0239575185814602","40","3564","22","0.00617283950617284","0.55","GO:0044818","GO:BP","mitotic G2/M transition checkpoint","11884","10421","c(""GO:0007093"", ""GO:0010972"")"
"query_1","TRUE","0.0239575185814602","40","3564","22","0.00617283950617284","0.55","GO:0006418","GO:BP","tRNA aminoacylation for protein translation","11884","2067","c(""GO:0006412"", ""GO:0043039"")"
"query_1","TRUE","0.0257349949667364","1403","3564","472","0.132435465768799","0.336421952957947","GO:0009892","GO:BP","negative regulation of metabolic process","11884","3591","c(""GO:0008152"", ""GO:0019222"", ""GO:0048523"")"
"query_1","TRUE","0.0258742559327191","50","3564","26","0.00729517396184063","0.52","GO:1901796","GO:BP","regulation of signal transduction by p53 class mediator","11884","20307","c(""GO:0072331"", ""GO:1902531"")"
"query_1","TRUE","0.0300428438160341","31","3564","18","0.00505050505050505","0.580645161290323","GO:1904356","GO:BP","regulation of telomere maintenance via telomere lengthening","11884","22044","c(""GO:0010833"", ""GO:0032204"")"
"query_1","TRUE","0.0302413860630747","43","3564","23","0.00645342312008979","0.534883720930233","GO:0043039","GO:BP","tRNA aminoacylation","11884","9826","c(""GO:0006399"", ""GO:0043038"")"
"query_1","TRUE","0.0302413860630747","43","3564","23","0.00645342312008979","0.534883720930233","GO:0009145","GO:BP","purine nucleoside triphosphate biosynthetic process","11884","3162","c(""GO:0009142"", ""GO:0009144"")"
"query_1","TRUE","0.0308248302231734","53","3564","27","0.00757575757575758","0.509433962264151","GO:0009142","GO:BP","nucleoside triphosphate biosynthetic process","11884","3159","c(""GO:0009141"", ""GO:1901293"")"
"query_1","TRUE","0.0321511191336607","79","3564","37","0.010381593714927","0.468354430379747","GO:1903313","GO:BP","positive regulation of mRNA metabolic process","11884","21293","c(""GO:0016071"", ""GO:0051254"", ""GO:1903311"")"
"query_1","TRUE","0.033431161845641","1107","3564","377","0.105780022446689","0.340560072267389","GO:0051649","GO:BP","establishment of localization in cell","11884","12938","c(""GO:0051234"", ""GO:0051641"")"
"query_1","TRUE","0.034662402366128","61","3564","30","0.00841750841750842","0.491803278688525","GO:0071806","GO:BP","protein transmembrane transport","11884","15776","c(""GO:0015031"", ""GO:0055085"")"
"query_1","TRUE","0.0351134356127399","20","3564","13","0.00364758698092031","0.65","GO:0030261","GO:BP","chromosome condensation","11884","6309","GO:0051276"
"query_1","TRUE","0.0354354881956254","8","3564","7","0.00196408529741863","0.875","GO:0006265","GO:BP","DNA topological change","11884","1975","c(""GO:0006259"", ""GO:0071103"")"
"query_1","TRUE","0.0354354881956254","8","3564","7","0.00196408529741863","0.875","GO:0006122","GO:BP","mitochondrial electron transport, ubiquinol to cytochrome c","11884","1878","c(""GO:0019646"", ""GO:0042775"")"
"query_1","TRUE","0.0368534257125434","684","3564","241","0.0676206509539843","0.35233918128655","GO:0033043","GO:BP","regulation of organelle organization","11884","7482","c(""GO:0006996"", ""GO:0051128"")"
"query_1","TRUE","0.0373697072268208","287","3564","110","0.0308641975308642","0.383275261324042","GO:0051604","GO:BP","protein maturation","11884","12897","c(""GO:0010467"", ""GO:0019538"")"
"query_1","TRUE","0.0373697072268208","93","3564","42","0.0117845117845118","0.451612903225806","GO:0000018","GO:BP","regulation of DNA recombination","11884","5","c(""GO:0006310"", ""GO:0051052"")"
"query_1","TRUE","0.0384222275860845","18","3564","12","0.00336700336700337","0.666666666666667","GO:0000463","GO:BP","maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","11884","152","GO:0000470"
"query_1","TRUE","0.0384222275860845","18","3564","12","0.00336700336700337","0.666666666666667","GO:0006450","GO:BP","regulation of translational fidelity","11884","2092","GO:0065008"
"query_1","TRUE","0.0412212233763437","1316","3564","442","0.124017957351291","0.335866261398176","GO:0010557","GO:BP","positive regulation of macromolecule biosynthetic process","11884","4024","c(""GO:0009059"", ""GO:0009891"", ""GO:0010556"", ""GO:0010604"")"
"query_1","TRUE","0.0422211210062503","39","3564","21","0.00589225589225589","0.538461538461538","GO:0098534","GO:BP","centriole assembly","11884","17557","c(""GO:0031023"", ""GO:0140694"")"
"query_1","TRUE","0.0423867358273893","10","3564","8","0.00224466891133558","0.8","GO:0046823","GO:BP","negative regulation of nucleocytoplasmic transport","11884","11540","c(""GO:0006913"", ""GO:0032387"", ""GO:0046822"")"
"query_1","TRUE","0.0423867358273893","10","3564","8","0.00224466891133558","0.8","GO:0006188","GO:BP","IMP biosynthetic process","11884","1916","c(""GO:0009152"", ""GO:0009168"", ""GO:0046040"")"
"query_1","TRUE","0.0429631806122701","49","3564","25","0.00701459034792368","0.510204081632653","GO:1902750","GO:BP","negative regulation of cell cycle G2/M phase transition","11884","20934","c(""GO:0044839"", ""GO:1901988"", ""GO:1902749"")"
"query_1","TRUE","0.0429631806122701","44","3564","23","0.00645342312008979","0.522727272727273","GO:0043038","GO:BP","amino acid activation","11884","9825","GO:0006520"
"query_1","TRUE","0.0434916990697563","169","3564","69","0.0193602693602694","0.408284023668639","GO:0006399","GO:BP","tRNA metabolic process","11884","2052","GO:0016070"
"query_1","TRUE","0.0435194679306094","75","3564","35","0.00982042648709315","0.466666666666667","GO:0017148","GO:BP","negative regulation of translation","11884","5033","c(""GO:0006412"", ""GO:0006417"", ""GO:0010629"", ""GO:0051248"")"
"query_1","TRUE","0.0435194679306094","1308","3564","439","0.12317620650954","0.335626911314985","GO:0010605","GO:BP","negative regulation of macromolecule metabolic process","11884","4066","c(""GO:0009892"", ""GO:0043170"", ""GO:0060255"")"
"query_1","TRUE","0.0435194679306094","14","3564","10","0.00280583613916947","0.714285714285714","GO:0046037","GO:BP","GMP metabolic process","11884","11033","c(""GO:0009150"", ""GO:0009167"")"
"query_1","TRUE","0.0435194679306094","12","3564","9","0.00252525252525253","0.75","GO:0007000","GO:BP","nucleolus organization","11884","2482","GO:0006997"
"query_1","TRUE","0.0435194679306094","12","3564","9","0.00252525252525253","0.75","GO:0051299","GO:BP","centrosome separation","11884","12729","c(""GO:0007098"", ""GO:0022402"")"
"query_1","TRUE","0.0435194679306094","12","3564","9","0.00252525252525253","0.75","GO:0060211","GO:BP","regulation of nuclear-transcribed mRNA poly(A) tail shortening","11884","13454","c(""GO:0000289"", ""GO:0061013"")"
"query_1","TRUE","0.0435194679306094","14","3564","10","0.00280583613916947","0.714285714285714","GO:0008156","GO:BP","negative regulation of DNA replication","11884","2988","c(""GO:0006260"", ""GO:0006275"", ""GO:0051053"")"
"query_1","TRUE","0.0435194679306094","83","3564","38","0.010662177328844","0.457831325301205","GO:0070828","GO:BP","heterochromatin organization","11884","15200","GO:0006325"
"query_1","TRUE","0.0436989386302733","102","3564","45","0.0126262626262626","0.441176470588235","GO:0071824","GO:BP","protein-DNA complex organization","11884","15784","GO:0043933"
"query_1","TRUE","0.0448661762631462","274","3564","105","0.0294612794612795","0.383211678832117","GO:0007005","GO:BP","mitochondrion organization","11884","2484","GO:0006996"
"query_1","TRUE","0.045036893312888","25","3564","15","0.00420875420875421","0.6","GO:0007143","GO:BP","female meiotic nuclear division","11884","2580","c(""GO:0007292"", ""GO:0140013"")"
"query_1","TRUE","0.0464607581227396","86","3564","39","0.0109427609427609","0.453488372093023","GO:0031109","GO:BP","microtubule polymerization or depolymerization","11884","6586","GO:0000226"
"query_1","TRUE","0.0481354433233073","37","3564","20","0.00561167227833894","0.540540540540541","GO:0007099","GO:BP","centriole replication","11884","2548","c(""GO:0022402"", ""GO:0051298"", ""GO:0098534"")"
"query_1","TRUE","0.0481354433233073","37","3564","20","0.00561167227833894","0.540540540540541","GO:0035195","GO:BP","miRNA-mediated post-transcriptional gene silencing","11884","8308","GO:0035194"
"query_1","TRUE","0.049006002431074","47","3564","24","0.00673400673400673","0.51063829787234","GO:0006334","GO:BP","nucleosome assembly","11884","2015","c(""GO:0006325"", ""GO:0034728"", ""GO:0065004"")"
"query_1","TRUE","0.049006002431074","47","3564","24","0.00673400673400673","0.51063829787234","GO:0032206","GO:BP","positive regulation of telomere maintenance","11884","6913","c(""GO:0000723"", ""GO:0032204"", ""GO:0051054"", ""GO:2001252"")"
"query_1","TRUE","0.049006002431074","47","3564","24","0.00673400673400673","0.51063829787234","GO:0009201","GO:BP","ribonucleoside triphosphate biosynthetic process","11884","3213","GO:0009142"
"query_1","TRUE","0.049006002431074","47","3564","24","0.00673400673400673","0.51063829787234","GO:0010972","GO:BP","negative regulation of G2/M transition of mitotic cell cycle","11884","4334","c(""GO:0000086"", ""GO:0010389"", ""GO:1901991"", ""GO:1902750"")"
"query_1","TRUE","0.049006002431074","42","3564","22","0.00617283950617284","0.523809523809524","GO:0009206","GO:BP","purine ribonucleoside triphosphate biosynthetic process","11884","3218","c(""GO:0009145"", ""GO:0009201"", ""GO:0009205"")"
